customer_id,n_cards,n_txns,first_seen,last_seen
C09662,1,6,2016-08-10 16:01:50,2016-12-25 22:05:52
C09663,1,176,2016-07-07 16:05:30,2016-12-31 20:20:54
C09664,1,10,2016-07-17 16:18:21,2016-11-24 12:28:38
C09665,1,6,2016-07-09 20:10:58,2016-12-22 16:23:11
C09666,2,839,2016-07-02 13:20:37,2016-12-30 21:13:10
C09667,1,1,2016-07-26 00:04:20,2016-07-26 00:04:20
C09668,1,1,2016-12-02 16:44:15,2016-12-02 16:44:15
C09669,1,79,2016-07-07 21:32:51,2016-12-27 11:17:11
C09670,1,12,2016-07-14 01:47:07,2016-12-24 15:51:10
C09671,1,49,2016-07-02 02:41:07,2016-12-27 17:48:10
C09672,1,1,2016-07-09 21:02:21,2016-07-09 21:02:21
C09673,1,14,2016-07-10 19:58:11,2016-10-27 13:57:36
C09674,1,6,2016-07-10 00:41:56,2016-10-08 21:06:39
C09675,1,9,2016-08-12 22:46:10,2016-11-17 23:19:29
C09676,1,10,2016-07-06 16:30:25,2016-12-31 20:54:17
C09677,1,3,2016-07-18 17:55:57,2016-07-25 16:23:03
C09678,1,13,2016-09-11 22:32:04,2016-09-20 17:46:17
C09679,1,26,2016-07-08 19:36:33,2016-12-16 11:19:47
C09680,2,27,2016-07-04 06:14:04,2016-12-29 00:32:14
C09681,1,14,2016-07-10 14:49:15,2016-12-19 15:01:50
C09682,1,1,2016-10-16 04:47:54,2016-10-16 04:47:54
C09683,1,57,2016-07-03 17:24:12,2016-12-27 13:30:12
C09684,1,65,2016-07-08 15:04:13,2016-12-28 01:26:16
C09685,1,19,2016-07-03 21:21:26,2016-12-24 01:03:53
C09686,1,1,2016-10-02 19:03:48,2016-10-02 19:03:48
C09687,1,19,2016-07-05 17:02:01,2016-12-31 14:12:38
C09688,1,1,2016-07-08 21:44:32,2016-07-08 21:44:32
C09689,1,1,2016-07-24 23:21:37,2016-07-24 23:21:37
C09690,1,2,2016-07-21 22:00:58,2016-09-24 19:02:53
C09691,1,130,2016-07-06 00:06:24,2016-12-28 19:08:17
C09692,1,26,2016-07-05 01:54:50,2016-12-23 10:00:17
C09693,1,10,2016-07-10 20:31:13,2016-11-12 00:44:12
C09694,1,1,2016-07-23 16:06:13,2016-07-23 16:06:13
C09695,1,6,2016-07-09 01:45:01,2016-10-28 17:44:47
C09696,1,16,2016-07-06 20:34:11,2016-12-11 01:13:03
C09697,1,4,2016-09-18 22:16:12,2016-11-29 19:53:35
C09698,1,17,2016-07-24 20:22:24,2016-12-26 22:35:49
C09699,1,1,2016-10-25 23:49:28,2016-10-25 23:49:28
C09700,1,18,2016-07-03 13:02:40,2016-12-31 20:33:21
C09701,2,67,2016-07-07 17:27:53,2016-12-20 23:27:36
C09702,1,3,2016-10-30 18:21:20,2016-11-13 21:45:49
C09703,1,13,2016-07-18 18:34:19,2016-11-30 18:25:18
C09704,1,17,2016-07-07 04:16:52,2016-11-27 22:55:27
C09705,1,1,2016-11-03 19:15:09,2016-11-03 19:15:09
C09706,1,1,2016-10-03 20:39:57,2016-10-03 20:39:57
C09707,1,3,2016-07-29 19:30:01,2016-10-06 22:48:26
C09708,1,10,2016-07-09 14:24:10,2016-12-10 16:29:54
C09709,1,18,2016-07-12 04:11:44,2016-10-24 18:50:44
C09710,1,13,2016-07-03 00:34:44,2016-12-13 20:59:03
C09711,1,168,2016-07-02 00:22:20,2016-12-30 06:27:04
C09712,1,3,2016-07-09 19:22:13,2016-10-11 14:40:37
C09713,1,7,2016-07-08 10:52:39,2016-11-01 14:24:12
C09714,1,1,2016-10-01 16:31:43,2016-10-01 16:31:43
C09715,1,6,2016-08-28 17:13:02,2016-12-26 20:21:53
C09716,2,80,2016-07-07 13:58:50,2016-12-30 17:27:44
C09717,1,83,2016-07-06 18:08:54,2016-12-28 16:29:23
C09718,1,2,2016-07-23 19:59:57,2016-08-03 21:25:05
C09719,1,50,2016-07-06 21:20:19,2016-12-14 19:54:42
C09720,1,3,2016-07-21 19:59:31,2016-07-25 22:11:49
C09721,1,1,2016-08-15 16:58:58,2016-08-15 16:58:58
C09722,1,1,2016-09-19 00:12:31,2016-09-19 00:12:31
C09723,1,11,2016-08-03 19:14:44,2016-12-22 13:44:47
C09724,1,7,2016-07-24 22:31:41,2016-11-22 00:54:07
C09725,1,5,2016-07-09 03:04:54,2016-10-31 16:09:44
C09726,1,3,2016-11-19 14:51:40,2016-12-29 02:41:04
C09727,1,8,2016-07-04 19:09:10,2016-10-09 19:50:32
C09728,1,1,2016-09-23 23:04:26,2016-09-23 23:04:26
C09729,1,1,2016-07-10 21:24:42,2016-07-10 21:24:42
C09730,1,16,2016-07-16 19:28:34,2016-12-25 17:30:59
C09731,1,1,2016-12-15 14:47:05,2016-12-15 14:47:05
C09732,1,1,2016-12-06 14:40:31,2016-12-06 14:40:31
C09733,1,93,2016-07-02 22:40:22,2016-12-28 21:34:00
C09734,1,1,2016-08-01 21:15:41,2016-08-01 21:15:41
C09735,1,101,2016-07-10 18:30:39,2016-12-31 22:04:02
C09736,1,7,2016-07-24 14:46:15,2016-10-09 16:59:56
C09737,1,5,2016-07-18 17:45:47,2016-12-26 22:21:51
C09738,1,1,2016-10-27 21:47:16,2016-10-27 21:47:16
C09739,1,1,2016-12-23 15:33:40,2016-12-23 15:33:40
C09740,1,2,2016-10-05 20:28:34,2016-10-05 21:32:07
C09741,1,25,2016-07-03 20:56:00,2016-12-25 16:14:05
C09742,2,65,2016-07-02 23:21:44,2016-12-27 23:08:35
C09743,1,1,2016-08-04 00:09:55,2016-08-04 00:09:55
C09744,1,18,2016-07-07 18:22:20,2016-12-31 14:04:54
C09745,1,1,2016-09-22 16:14:25,2016-09-22 16:14:25
C09746,1,2,2016-09-26 22:37:24,2016-12-31 15:03:33
C09747,1,1,2016-11-17 16:52:00,2016-11-17 16:52:00
C09748,1,6,2016-07-24 01:43:08,2016-07-26 03:03:37
C09749,1,1,2016-09-20 23:05:47,2016-09-20 23:05:47
C09750,1,66,2016-07-02 02:51:11,2016-12-24 20:29:31
C09751,1,1,2016-11-30 23:10:17,2016-11-30 23:10:17
C09752,1,2,2016-07-19 19:46:49,2016-12-08 21:37:28
C09753,1,2,2016-07-25 22:29:45,2016-09-16 20:15:53
C09754,1,1,2016-09-24 23:27:48,2016-09-24 23:27:48
C09755,1,1,2016-08-09 03:12:48,2016-08-09 03:12:48
C09756,1,9,2016-08-24 12:13:39,2016-11-30 12:46:42
C09757,1,59,2016-07-09 03:30:48,2016-12-30 17:10:11
C09758,1,1,2016-07-23 16:39:12,2016-07-23 16:39:12
C09759,1,4,2016-07-14 21:54:27,2016-08-30 17:00:59
C09760,1,7,2016-07-15 22:53:50,2016-12-13 20:08:12
C09761,1,1,2016-07-24 21:42:47,2016-07-24 21:42:47
C09762,1,8,2016-09-13 21:00:22,2016-11-23 18:45:47
C09763,1,1,2016-09-24 17:13:06,2016-09-24 17:13:06
C09764,1,1,2016-10-01 21:23:58,2016-10-01 21:23:58
C09765,1,1,2016-07-24 00:42:51,2016-07-24 00:42:51
C09766,1,1,2016-09-28 15:57:55,2016-09-28 15:57:55
C09767,1,3,2016-07-11 19:06:35,2016-07-11 19:25:10
C09768,1,4,2016-07-18 20:17:09,2016-09-27 00:19:36
C09769,1,1,2016-07-08 18:38:19,2016-07-08 18:38:19
C09770,1,1,2016-08-10 18:18:01,2016-08-10 18:18:01
C09771,1,1,2016-07-06 19:37:54,2016-07-06 19:37:54
C09772,1,2,2016-11-29 23:21:06,2016-12-16 21:04:48
C09773,1,5,2016-09-12 23:56:55,2016-12-05 01:39:46
C09774,1,2,2016-08-22 19:38:44,2016-08-30 17:16:25
C09775,1,1,2016-08-11 22:52:47,2016-08-11 22:52:47
C09776,1,1,2016-07-30 20:01:57,2016-07-30 20:01:57
C09777,1,2,2016-07-24 16:04:55,2016-12-14 04:11:13
C09778,1,1,2016-11-24 22:47:41,2016-11-24 22:47:41
C09779,1,3,2016-07-19 16:10:11,2016-10-29 20:00:33
C09780,1,2,2016-07-25 03:44:43,2016-12-28 13:36:08
C09781,1,1,2016-07-26 21:47:00,2016-07-26 21:47:00
C09782,1,14,2016-07-04 16:56:15,2016-12-31 14:23:23
C09783,1,3,2016-09-03 01:24:37,2016-11-22 03:03:44
C09784,1,1,2016-08-02 16:19:17,2016-08-02 16:19:17
C09785,1,2,2016-07-11 18:27:36,2016-11-01 17:21:53
C09786,1,9,2016-07-08 00:14:05,2016-12-27 22:08:04
C09787,1,9,2016-08-11 19:15:10,2016-12-07 02:10:06
C09788,1,9,2016-07-18 18:41:08,2016-12-11 13:29:10
C09789,1,4,2016-11-26 18:56:17,2016-12-31 17:10:29
C09790,1,2,2016-09-23 16:45:09,2016-09-23 16:52:40
C09791,1,121,2016-07-03 00:14:19,2016-12-26 02:13:02
C09792,1,15,2016-07-05 10:56:13,2016-09-07 13:04:48
C09793,1,1,2016-09-26 23:28:19,2016-09-26 23:28:19
C09794,1,6,2016-10-20 20:40:15,2016-12-12 12:56:44
C09795,1,75,2016-07-02 22:07:16,2016-12-22 13:38:05
C09796,1,3,2016-08-07 01:48:40,2016-10-08 17:48:12
C09797,1,45,2016-08-14 18:05:37,2016-12-30 17:44:29
C09798,1,1,2016-07-19 19:44:50,2016-07-19 19:44:50
C09799,1,15,2016-07-24 03:38:49,2016-12-14 20:17:34
C09800,2,5129,2016-07-06 01:13:08,2016-12-31 23:06:01
C09801,1,5,2016-10-24 02:18:40,2016-12-27 04:37:07
C09802,2,11,2016-08-05 15:28:50,2016-12-01 11:56:28
C09803,1,12,2016-07-25 15:00:14,2016-11-06 22:20:43
C09804,1,121,2016-07-11 12:35:24,2016-12-31 22:11:44
C09805,1,4,2016-07-20 17:37:15,2016-10-19 19:20:08
C09806,1,452,2016-07-04 15:23:38,2016-12-31 22:38:10
C09807,1,9,2016-07-21 23:54:22,2016-10-13 15:47:38
C09808,1,1,2016-12-06 19:49:02,2016-12-06 19:49:02
C09809,1,4,2016-07-30 14:46:18,2016-10-05 16:22:26
C09810,1,2,2016-07-06 19:10:33,2016-10-01 21:12:21
C09811,1,6,2016-07-10 19:13:28,2016-12-17 22:08:33
C09812,1,5,2016-11-23 12:32:53,2016-11-27 20:13:57
C09813,1,3,2016-07-14 20:51:27,2016-10-08 04:18:07
C09814,1,1,2016-07-29 16:48:06,2016-07-29 16:48:06
C09815,1,1,2016-08-12 15:55:49,2016-08-12 15:55:49
C09816,1,9,2016-07-05 22:01:34,2016-12-29 16:27:31
C09817,1,2,2016-07-12 16:14:35,2016-12-29 16:53:41
C09818,1,1,2016-07-30 01:01:52,2016-07-30 01:01:52
C09819,2,14,2016-08-09 16:40:08,2016-12-16 14:41:18
C09820,2,272,2016-07-02 17:27:00,2016-12-29 18:17:14
C09821,1,1,2016-12-24 16:04:35,2016-12-24 16:04:35
C09822,1,5,2016-07-09 22:45:03,2016-07-26 13:53:59
C09823,1,325,2016-07-03 13:43:39,2016-12-31 22:39:10
C09824,1,19,2016-07-13 01:10:01,2016-12-31 15:42:15
C09825,1,1,2016-07-12 19:29:48,2016-07-12 19:29:48
C09826,1,82,2016-07-03 02:00:28,2016-12-29 23:46:17
C09827,2,320,2016-07-02 05:55:25,2016-12-28 19:23:14
C09828,1,12,2016-07-04 19:30:36,2016-12-18 21:18:05
C09829,1,18,2016-07-08 20:09:56,2016-12-14 19:24:22
C09830,1,6,2016-07-09 21:48:20,2016-12-07 19:28:14
C09831,1,6,2016-09-30 20:21:46,2016-10-01 10:56:09
C09832,1,2,2016-08-18 02:40:40,2016-08-18 18:18:39
C09833,1,1,2016-09-30 19:26:56,2016-09-30 19:26:56
C09834,1,24,2016-07-14 18:51:30,2016-12-30 18:33:24
C09835,1,67,2016-07-18 20:18:35,2016-12-29 00:24:06
C09836,1,12,2016-07-03 22:27:07,2016-12-03 15:28:46
C09837,1,13,2016-07-24 18:58:54,2016-10-02 19:10:13
C09838,1,1,2016-09-17 00:38:07,2016-09-17 00:38:07
C09839,1,3,2016-07-06 17:54:42,2016-11-16 17:26:32
C09840,1,2,2016-07-07 14:32:26,2016-08-25 19:52:26
C09841,1,8,2016-07-12 18:27:20,2016-12-19 12:03:11
C09842,1,10,2016-07-09 15:28:37,2016-09-14 18:26:48
C09843,1,3,2016-09-08 21:28:10,2016-11-13 12:14:05
C09844,1,3,2016-10-30 15:05:08,2016-11-26 15:18:43
C09845,1,1,2016-11-18 15:17:02,2016-11-18 15:17:02
C09846,1,2,2016-09-29 01:49:45,2016-10-19 01:36:50
C09847,1,2,2016-10-10 12:49:50,2016-11-01 13:12:06
C09848,2,5,2016-07-22 23:04:26,2016-12-10 02:13:58
C09849,1,1,2016-07-24 21:49:45,2016-07-24 21:49:45
C09850,1,31,2016-07-19 02:27:47,2016-12-27 14:48:17
C09851,1,14,2016-07-07 19:14:27,2016-10-09 03:05:13
C09852,1,3,2016-09-17 05:22:02,2016-09-17 05:44:44
C09853,1,10,2016-08-10 23:02:33,2016-12-19 02:52:20
C09854,1,83,2016-07-06 23:39:05,2016-12-30 22:46:48
C09855,2,207,2016-07-03 16:30:03,2016-12-31 22:16:22
C09856,1,4,2016-12-03 19:39:55,2016-12-15 22:08:35
C09857,1,1,2016-08-06 19:50:11,2016-08-06 19:50:11
C09858,1,2,2016-10-06 00:12:09,2016-10-06 00:22:40
C09859,1,1,2016-10-22 21:58:51,2016-10-22 21:58:51
C09860,1,1,2016-07-20 16:25:24,2016-07-20 16:25:24
C09861,1,28,2016-07-16 13:43:57,2016-12-20 20:53:49
C09862,1,14,2016-07-11 20:10:37,2016-10-17 18:31:51
C09863,1,66,2016-07-07 21:49:06,2016-12-24 12:13:36
C09864,1,2,2016-10-10 02:54:42,2016-11-23 21:04:22
C09865,1,2,2016-11-18 18:06:46,2016-12-16 22:57:02
C09866,1,1,2016-10-29 02:51:13,2016-10-29 02:51:13
C09867,1,2,2016-09-01 19:36:46,2016-09-01 19:40:44
C09868,1,106,2016-07-03 04:02:52,2016-12-28 22:11:57
C09869,1,48,2016-07-04 02:15:47,2016-12-27 22:29:50
C09870,1,4,2016-07-06 19:41:37,2016-12-13 00:34:54
C09871,1,5,2016-08-23 17:29:54,2016-12-06 20:32:16
C09872,1,39,2016-07-02 01:28:32,2016-12-10 14:10:58
C09873,1,114,2016-07-03 20:48:11,2016-12-14 21:01:19
C09874,1,5,2016-10-23 13:39:23,2016-12-13 12:45:56
C09875,1,1,2016-10-26 23:19:47,2016-10-26 23:19:47
C09876,1,128,2016-07-02 13:26:57,2016-12-25 19:46:37
C09877,1,11,2016-07-14 21:35:09,2016-11-25 13:51:20
C09878,1,6,2016-08-12 04:59:56,2016-12-15 02:51:26
C09879,1,3,2016-11-03 20:02:51,2016-11-04 18:15:59
C09880,1,4,2016-07-08 21:39:27,2016-09-18 18:30:59
C09881,1,2,2016-11-08 20:26:03,2016-12-25 16:06:03
C09882,1,5,2016-07-20 13:01:55,2016-08-29 02:18:46
C09883,1,63,2016-07-04 12:57:56,2016-12-31 00:29:10
C09884,1,7,2016-07-15 01:08:42,2016-12-06 23:40:30
C09885,1,37,2016-07-03 11:04:57,2016-12-26 18:00:50
C09886,1,2,2016-07-27 19:53:37,2016-12-25 03:14:27
C09887,1,1,2016-11-05 11:24:09,2016-11-05 11:24:09
C09888,1,2,2016-08-18 16:23:18,2016-09-11 14:53:29
C09889,1,1,2016-10-12 09:53:41,2016-10-12 09:53:41
C09890,1,2,2016-07-17 12:46:03,2016-07-17 13:15:00
C09891,1,46,2016-07-04 15:14:29,2016-12-26 19:21:42
C09892,1,1,2016-12-07 13:45:31,2016-12-07 13:45:31
C09893,1,3,2016-07-16 14:49:22,2016-12-14 18:04:00
C09894,1,5,2016-09-07 16:29:32,2016-12-25 01:36:33
C09895,1,1,2016-10-17 18:22:56,2016-10-17 18:22:56
C09896,1,2,2016-10-07 19:51:34,2016-12-09 17:00:28
C09897,2,18,2016-07-20 16:57:50,2016-12-22 15:36:52
C09898,1,1,2016-11-22 18:58:04,2016-11-22 18:58:04
C09899,1,18,2016-07-19 05:07:35,2016-12-09 14:34:23
C09900,1,20,2016-07-04 04:37:14,2016-12-04 03:50:52
C09901,1,7,2016-07-23 01:34:45,2016-12-09 00:09:10
C09902,2,360,2016-07-03 00:28:50,2016-12-31 16:15:33
C09903,1,15,2016-07-07 12:22:35,2016-12-17 02:45:12
C09904,1,8,2016-11-20 14:47:08,2016-11-20 21:06:28
C09905,1,14,2016-07-08 01:40:42,2016-12-29 23:13:10
C09906,1,97,2016-07-04 16:46:50,2016-12-22 11:48:09
C09907,1,1,2016-11-13 22:19:47,2016-11-13 22:19:47
C09908,1,13,2016-07-04 10:16:17,2016-12-10 13:54:08
C09909,1,7,2016-07-22 19:43:16,2016-12-16 22:43:23
C09910,1,2,2016-11-02 19:39:28,2016-11-02 19:47:37
C09911,1,15,2016-07-03 01:17:50,2016-11-22 22:35:39
C09912,1,6,2016-10-16 19:26:48,2016-12-31 06:53:39
C09913,1,1,2016-07-22 21:22:19,2016-07-22 21:22:19
C09914,1,5,2016-08-07 01:11:25,2016-11-26 20:35:28
C09915,1,4,2016-07-18 23:03:09,2016-10-12 16:17:37
C09916,1,15,2016-07-06 04:34:28,2016-11-19 14:23:31
C09917,1,36,2016-07-07 05:41:05,2016-12-31 23:34:32
C09918,1,47,2016-07-11 15:02:56,2016-12-26 12:41:53
C09919,1,4,2016-07-08 20:58:22,2016-12-23 16:25:17
C09920,1,1,2016-10-12 01:37:26,2016-10-12 01:37:26
C09921,1,1,2016-11-13 17:33:34,2016-11-13 17:33:34
C09922,1,3,2016-10-19 22:57:44,2016-11-23 22:23:20
C09923,1,1,2016-07-24 17:04:32,2016-07-24 17:04:32
C09924,1,11,2016-07-09 23:10:30,2016-12-04 13:39:55
C09925,1,1,2016-09-21 16:47:08,2016-09-21 16:47:08
C09926,1,3,2016-07-18 08:11:36,2016-07-27 04:46:45
C09927,1,8,2016-07-25 20:33:17,2016-11-08 02:17:04
C09928,1,1,2016-10-01 20:55:37,2016-10-01 20:55:37
C09929,1,47,2016-07-08 19:05:02,2016-12-23 00:43:54
C09930,1,3,2016-07-17 23:07:32,2016-12-19 01:56:25
C09931,1,1,2016-07-22 23:09:33,2016-07-22 23:09:33
C09932,1,1,2016-10-08 00:27:13,2016-10-08 00:27:13
C09933,2,2792,2016-07-03 00:57:14,2016-12-31 23:57:27
C09934,1,6,2016-07-28 17:58:20,2016-08-17 14:12:24
C09935,1,9,2016-08-03 20:32:48,2016-12-01 01:32:06
C09936,1,31,2016-07-02 01:16:27,2016-12-27 01:43:01
C09937,1,6,2016-07-26 03:44:11,2016-09-28 02:21:22
C09938,1,15,2016-07-03 13:08:41,2016-12-16 21:35:04
C09939,1,57,2016-07-03 18:33:23,2016-12-22 15:08:41
C09940,1,2,2016-11-17 23:48:33,2016-12-07 10:06:37
C09941,1,12,2016-07-11 20:27:15,2016-11-25 22:37:31
C09942,1,2,2016-07-09 01:52:41,2016-08-12 20:07:24
C09943,1,1,2016-09-16 13:10:19,2016-09-16 13:10:19
C09944,1,7,2016-08-18 20:46:00,2016-12-13 20:42:03
C09945,1,1,2016-12-08 15:00:45,2016-12-08 15:00:45
C09946,1,1,2016-12-23 15:08:03,2016-12-23 15:08:03
C09947,1,151,2016-07-02 00:25:34,2016-12-26 23:47:46
C09948,1,3,2016-09-04 17:24:13,2016-09-04 17:32:56
C09949,1,20,2016-07-08 15:47:55,2016-12-31 14:33:37
C09950,1,7,2016-07-20 02:50:23,2016-12-25 00:41:21
C09951,1,10,2016-07-24 02:12:35,2016-12-18 01:46:26
C09952,1,26,2016-07-07 21:03:48,2016-10-31 14:18:41
C09953,1,8,2016-08-30 23:27:44,2016-10-25 15:40:26
C09954,1,114,2016-07-06 19:08:48,2016-12-22 21:25:22
C09955,1,1,2016-09-10 15:36:55,2016-09-10 15:36:55
C09956,1,32,2016-07-20 18:54:39,2016-12-15 20:13:33
C09957,1,5,2016-07-10 16:40:16,2016-12-24 21:23:23
C09958,1,1,2016-10-10 22:05:52,2016-10-10 22:05:52
C09959,1,6,2016-10-13 15:08:49,2016-11-11 02:45:14
C09960,1,8,2016-07-22 15:36:57,2016-11-24 17:02:09
C09961,1,2,2016-07-25 04:12:10,2016-12-30 22:07:43
C09962,1,4,2016-07-07 13:38:43,2016-12-21 16:17:44
C09963,1,4,2016-08-30 17:08:27,2016-12-21 21:34:39
C09964,1,19,2016-07-08 15:11:55,2016-12-20 21:17:09
C09965,1,3,2016-07-06 16:15:11,2016-11-25 19:13:42
C09966,1,23,2016-07-08 17:24:47,2016-12-17 17:00:16
C09967,1,1,2016-07-19 17:44:34,2016-07-19 17:44:34
C09968,1,21,2016-07-21 23:39:15,2016-11-22 21:48:14
C09969,1,15,2016-07-04 15:10:58,2016-11-30 16:04:45
C09970,1,1,2016-08-21 01:58:24,2016-08-21 01:58:24
C09971,2,10,2016-07-28 19:53:25,2016-12-23 00:44:50
C09972,1,9,2016-12-05 11:49:28,2016-12-12 21:17:13
C09973,1,4,2016-10-31 04:40:11,2016-11-29 14:32:30
C09974,1,1,2016-09-28 19:12:43,2016-09-28 19:12:43
C09975,2,30,2016-07-06 16:19:31,2016-12-25 13:48:19
C09976,1,1,2016-08-13 18:30:23,2016-08-13 18:30:23
C09977,1,5,2016-07-18 00:01:29,2016-08-06 21:23:09
C09978,1,2,2016-11-07 12:50:15,2016-11-26 23:09:34
C09979,1,8,2016-07-18 00:15:57,2016-07-22 19:35:08
C09980,1,1,2016-07-10 23:44:21,2016-07-10 23:44:21
C09981,2,493,2016-07-02 13:50:20,2016-12-30 13:33:35
C09982,1,1,2016-09-27 19:30:54,2016-09-27 19:30:54
C09983,1,3,2016-08-03 20:14:42,2016-08-26 00:40:12
C09984,1,1,2016-07-15 02:38:29,2016-07-15 02:38:29
C09985,1,2,2016-12-08 00:45:12,2016-12-08 00:57:28
C09986,1,20,2016-07-04 23:06:54,2016-12-19 17:55:29
C09987,1,3,2016-07-24 02:01:48,2016-12-04 13:15:33
C09988,1,61,2016-07-06 19:02:49,2016-12-24 19:28:38
C09989,1,1,2016-11-13 09:50:51,2016-11-13 09:50:51
C09990,1,2,2016-07-07 16:47:00,2016-07-07 16:52:57
C09991,1,4,2016-07-12 23:56:02,2016-12-10 16:39:08
C09992,1,3,2016-07-04 05:04:01,2016-09-23 18:50:22
C09993,1,2,2016-07-09 19:04:54,2016-07-09 19:20:40
C09994,1,1,2016-07-18 23:14:17,2016-07-18 23:14:17
C09995,1,161,2016-07-06 20:09:48,2016-12-31 19:32:30
C09996,1,3,2016-08-23 17:47:35,2016-12-08 15:42:38
C09997,1,12,2016-07-09 19:42:37,2016-10-28 04:52:01
C09998,1,113,2016-07-02 01:21:29,2016-12-30 18:23:25
C09999,1,14,2016-07-17 18:20:16,2016-10-27 21:55:14
C10000,1,3,2016-07-23 00:07:14,2016-09-11 23:43:22
C10001,1,24,2016-07-15 22:03:45,2016-12-19 06:51:11
C10002,1,1,2016-09-15 19:29:58,2016-09-15 19:29:58
C10003,1,1,2016-09-27 23:15:55,2016-09-27 23:15:55
C10004,1,19,2016-07-07 16:26:46,2016-12-29 18:20:03
C10005,1,2,2016-09-20 17:09:06,2016-09-24 17:03:22
C10006,1,31,2016-07-02 18:29:39,2016-12-30 20:38:52
C10007,1,78,2016-07-05 22:07:15,2016-12-28 13:51:18
C10008,2,7,2016-07-05 20:05:31,2016-11-04 23:24:34
C10009,2,21,2016-07-11 14:05:12,2016-12-25 14:45:57
C10010,1,175,2016-07-04 16:54:02,2016-12-31 23:09:08
C10011,1,1,2016-08-27 00:04:54,2016-08-27 00:04:54
C10012,1,11,2016-07-18 22:51:12,2016-12-31 20:16:24
C10013,2,55,2016-07-05 00:15:01,2016-12-31 12:50:32
C10014,1,3,2016-07-06 02:16:30,2016-07-06 23:46:57
C10015,1,26,2016-07-02 22:12:20,2016-12-16 12:39:21
C10016,2,431,2016-07-05 12:06:23,2016-12-31 21:30:00
C10017,1,1,2016-11-24 16:00:09,2016-11-24 16:00:09
C10018,1,1,2016-12-17 10:40:07,2016-12-17 10:40:07
C10019,1,53,2016-07-06 01:52:59,2016-12-31 02:11:16
C10020,1,51,2016-07-03 19:55:16,2016-12-30 16:33:10
C10021,1,1,2016-08-07 20:45:03,2016-08-07 20:45:03
C10022,1,5,2016-07-22 17:41:33,2016-07-22 21:16:09
C10023,1,8,2016-07-04 04:31:25,2016-07-22 19:32:30
C10024,1,3,2016-07-18 19:06:36,2016-11-05 00:07:10
C10025,1,17,2016-07-03 03:24:36,2016-12-08 19:11:23
C10026,1,26,2016-07-18 17:30:23,2016-12-24 15:39:27
C10027,1,2,2016-07-13 23:43:10,2016-07-21 20:55:15
C10028,1,1,2016-10-27 20:00:54,2016-10-27 20:00:54
C10029,1,11,2016-07-04 15:11:21,2016-11-29 12:36:39
C10030,1,1,2016-07-21 15:53:41,2016-07-21 15:53:41
C10031,1,1,2016-12-07 18:46:28,2016-12-07 18:46:28
C10032,2,5,2016-07-04 16:42:28,2016-11-21 16:31:05
C10033,1,1,2016-07-24 15:59:47,2016-07-24 15:59:47
C10034,1,1,2016-08-10 04:47:51,2016-08-10 04:47:51
C10035,2,370,2016-07-04 14:53:57,2016-12-31 23:55:26
C10036,1,3,2016-08-06 00:48:03,2016-12-24 14:03:59
C10037,1,100,2016-07-03 22:17:48,2016-12-29 19:08:17
C10038,1,1,2016-07-28 22:55:34,2016-07-28 22:55:34
C10039,1,1,2016-12-10 14:43:31,2016-12-10 14:43:31
C10040,1,4,2016-07-07 06:00:11,2016-09-23 23:31:58
C10041,1,25,2016-07-05 01:54:36,2016-12-15 21:05:20
C10042,1,34,2016-08-05 02:17:09,2016-12-08 17:26:47
C10043,1,2,2016-11-20 13:48:41,2016-11-26 02:52:41
C10044,1,9,2016-07-06 13:56:46,2016-10-10 22:24:31
C10045,1,165,2016-07-03 03:26:59,2016-12-27 17:54:49
C10046,1,16,2016-07-05 14:25:10,2016-12-19 13:09:40
C10047,1,2,2016-11-13 14:47:13,2016-11-13 14:57:19
C10048,1,3,2016-09-21 00:08:27,2016-12-22 12:48:24
C10049,1,2,2016-09-12 23:20:28,2016-12-11 18:32:21
C10050,1,16,2016-07-16 22:04:42,2016-12-04 13:38:19
C10051,1,4,2016-07-25 15:42:44,2016-08-01 12:02:32
C10052,1,16,2016-07-04 19:46:24,2016-12-30 18:05:43
C10053,2,22,2016-09-18 19:34:36,2016-12-31 17:50:13
C10054,1,14,2016-08-02 14:10:34,2016-12-29 00:14:41
C10055,1,5,2016-08-15 02:42:36,2016-10-01 21:22:33
C10056,1,5,2016-12-31 10:06:07,2016-12-31 10:10:38
C10057,1,1,2016-09-18 02:14:03,2016-09-18 02:14:03
C10058,1,5,2016-07-04 13:56:54,2016-09-11 23:29:54
C10059,1,2,2016-08-07 23:54:54,2016-12-06 03:22:02
C10060,1,1,2016-10-21 22:07:55,2016-10-21 22:07:55
C10061,1,22,2016-07-17 15:28:44,2016-12-27 18:03:29
C10062,1,1,2016-07-06 21:17:31,2016-07-06 21:17:31
C10063,1,13,2016-07-09 14:13:11,2016-12-30 19:19:00
C10064,1,20,2016-07-16 12:37:48,2016-12-26 21:13:38
C10065,1,14,2016-07-03 18:01:16,2016-12-18 18:27:03
C10066,1,6,2016-07-14 19:37:39,2016-10-23 18:00:46
C10067,1,1,2016-07-22 22:52:29,2016-07-22 22:52:29
C10068,1,60,2016-07-04 18:30:21,2016-12-26 12:30:55
C10069,1,1,2016-10-07 03:51:32,2016-10-07 03:51:32
C10070,2,8,2016-07-18 02:46:17,2016-09-26 20:12:05
C10071,1,7,2016-07-18 02:06:02,2016-12-03 00:01:59
